,round,year,company,pars,value
1116,1.0,2022.0,Ferris,Net Profit,4485.0
1117,1.0,2022.0,Ferris,Net cash from financing activities,-4869.0
1118,1.0,2022.0,Ferris,Net cash from operations,14241.0
1119,1.0,2022.0,Ferris,Net change in cash position,17136.0
1120,1.0,2022.0,Ferris,"Other(Fees,Writeoffs,TQM,Bonuses)",1223.0
1121,1.0,2022.0,Ferris,P/E,17.4
1122,1.0,2022.0,Ferris,Plant and equipment,93000.0
1123,1.0,2022.0,Ferris,Plant improvements(net),7763.0
1124,1.0,2022.0,Ferris,Profit Sharing,92.0
1125,1.0,2022.0,Ferris,Profits,4484.834
1126,1.0,2022.0,Ferris,Purchase of common stock,0.0
1127,1.0,2022.0,Ferris,ROA,0.048
1128,1.0,2022.0,Ferris,ROE,0.093
1129,1.0,2022.0,Ferris,ROS,0.049
1130,1.0,2022.0,Ferris,Retained Earnings,29709.0
1131,1.0,2022.0,Ferris,Retirement of current debt,0.0
1132,1.0,2022.0,Ferris,SG&A / Sales,0.107
1133,1.0,2022.0,Ferris,"SGA(R&D,Promo,Sales,Admin)",9727.0
1134,1.0,2022.0,Ferris,Sales,90654.756
1135,1.0,2022.0,Ferris,Sales of common stock,0.0
1136,1.0,2022.0,Ferris,Stock Market Change,4.88
1137,1.0,2022.0,Ferris,Stock Market Close,39.13
1138,1.0,2022.0,Ferris,TQM.Benchmarking,0.0
1139,1.0,2022.0,Ferris,TQM.CCE/6 Sigma Training,0.0
1140,1.0,2022.0,Ferris,TQM.CPI Systems,0.0
1141,1.0,2022.0,Ferris,TQM.Channel Support Systems,0.0
1142,1.0,2022.0,Ferris,TQM.Concurrent Engineering,0.0
1143,1.0,2022.0,Ferris,TQM.Demand Increase,0.0
1144,1.0,2022.0,Ferris,TQM.GEMI TQEM Sustainability Initiatives,0.0
1145,1.0,2022.0,Ferris,TQM.Labor Cost Reduction,0.0
1146,1.0,2022.0,Ferris,TQM.Material Cost Reduction,0.0
1147,1.0,2022.0,Ferris,TQM.Quality Function Deployment Effort,0.0
1148,1.0,2022.0,Ferris,TQM.Quality Initiative Training,0.0
1149,1.0,2022.0,Ferris,TQM.Reduction Admin Costs,0.0
1150,1.0,2022.0,Ferris,TQM.Reduction R&D Cycle Time,0.0
1151,1.0,2022.0,Ferris,TQM.Total Expenditures,0.0
1152,1.0,2022.0,Ferris,TQM.UNEP Green Programs,0.0
1153,1.0,2022.0,Ferris,TQM.VendorJIT,0.0
1154,1.0,2022.0,Ferris,Taxes,2464.0
1155,1.0,2022.0,Ferris,Total Assets,94147.0
1156,1.0,2022.0,Ferris,Total Current Assets,33147.0
1157,1.0,2022.0,Ferris,Total Current Liabilities,16107.0
1158,1.0,2022.0,Ferris,Total Equity,48069.0
1159,1.0,2022.0,Ferris,Total Fixed Assets,61000.0
1160,1.0,2022.0,Ferris,Total Liabilities,46078.0
1161,1.0,2022.0,Ferris,Total Liabilities & Owners Equity,94147.0
1162,1.0,2022.0,Ferris,"Variable Costs(Labor,Material,Carry)",61281.0
1163,1.0,2022.0,Ferris,Yield,0.056
1164,2.0,2023.0,Andrews,Accounts Payable,6038.0
1165,2.0,2023.0,Andrews,Accounts Receivable,-2000.0
1166,2.0,2023.0,Andrews,Accounts payable,-1200.0
1167,2.0,2023.0,Andrews,Accumulated Depreciation,-54973.0
1168,2.0,2023.0,Andrews,Asset Turnover,1.19
1169,2.0,2023.0,Andrews,Book Value,28.81
1170,2.0,2023.0,Andrews,Cash,0.0
1171,2.0,2023.0,Andrews,Cash from current debt borrowing,0.0
1172,2.0,2023.0,Andrews,Cash from emergency loan,6590.0
1173,2.0,2023.0,Andrews,Cash from long term debt issued,0.0
1174,2.0,2023.0,Andrews,Common Stock,18360.0
1175,2.0,2023.0,Andrews,Contrib. Margin %,0.333
1176,2.0,2023.0,Andrews,Contribution Margin,43086.0
1177,2.0,2023.0,Andrews,Cumulative Profit,14365.967
1178,2.0,2023.0,Andrews,Current Debt,10525.0
1179,2.0,2023.0,Andrews,Depreciation,8520.0
1180,2.0,2023.0,Andrews,Dividend,0.0
1181,2.0,2023.0,Andrews,Dividends paid,0.0
1182,2.0,2023.0,Andrews,EBIT,20842.37
1183,2.0,2023.0,Andrews,EPS,4.66
1184,2.0,2023.0,Andrews,Early retirement of long term debt,0.0
1185,2.0,2023.0,Andrews,Emergency Loan,6590478.0
1186,2.0,2023.0,Andrews,Extraordinary gains/losses/writeoffs,0.0
1187,2.0,2023.0,Andrews,HR.1st Shift Complement,549.0
1188,2.0,2023.0,Andrews,HR.2nd Shift Complement,86.0
1189,2.0,2023.0,Andrews,HR.Annual Raise,0.05
1190,2.0,2023.0,Andrews,HR.Benefits,2500.0
1191,2.0,2023.0,Andrews,HR.Complement,635.0
1192,2.0,2023.0,Andrews,HR.Needed Complement,635.0
1193,2.0,2023.0,Andrews,HR.New Employees,54.0
1194,2.0,2023.0,Andrews,HR.Overtime Percent,0.0
1195,2.0,2023.0,Andrews,HR.Productivity Index,1.0
1196,2.0,2023.0,Andrews,HR.Profit Sharing,0.02
1197,2.0,2023.0,Andrews,HR.Recruiting Cost,270.0
1198,2.0,2023.0,Andrews,HR.Recruiting Spend,4000.0
1199,2.0,2023.0,Andrews,HR.Separated Employees,158.0
1200,2.0,2023.0,Andrews,HR.Separation Cost,790.0
1201,2.0,2023.0,Andrews,HR.Total HR Admin Cost,1568.0
1202,2.0,2023.0,Andrews,HR.Training Cost,508.0
1203,2.0,2023.0,Andrews,HR.Training Hours,40.0
1204,2.0,2023.0,Andrews,HR.Turnover Rate,0.085
1205,2.0,2023.0,Andrews,HR.Wages,23.15
1206,2.0,2023.0,Andrews,"Interest(Short term,Long term)",6198.0
1207,2.0,2023.0,Andrews,Inventory,11087.0
1208,2.0,2023.0,Andrews,Leverage,1.9
1209,2.0,2023.0,Andrews,Long Term Debt,34750.0
1210,2.0,2023.0,Andrews,MarketCap per share,79.0
1211,2.0,2023.0,Andrews,MarketCap shares,2000.0
1212,2.0,2023.0,Andrews,Net Income(Loss),9328.0
1213,2.0,2023.0,Andrews,Net Profit,9328.0
1214,2.0,2023.0,Andrews,Net cash from financing activities,-14936.0
1215,2.0,2023.0,Andrews,Net cash from operations,25736.0
1216,2.0,2023.0,Andrews,Net change in cash position,0.0
1217,2.0,2023.0,Andrews,"Other(Fees,Writeoffs,TQM,Bonuses)",0.0
1218,2.0,2023.0,Andrews,P/E,8.5
1219,2.0,2023.0,Andrews,Plant and equipment,138600.0
1220,2.0,2023.0,Andrews,Plant improvements(net),-10800.0
1221,2.0,2023.0,Andrews,Profit Sharing,190.0
1222,2.0,2023.0,Andrews,Profits,9328.201
1223,2.0,2023.0,Andrews,Purchase of common stock,0.0
1224,2.0,2023.0,Andrews,ROA,0.086
1225,2.0,2023.0,Andrews,ROE,0.162
1226,2.0,2023.0,Andrews,ROS,0.072
1227,2.0,2023.0,Andrews,Retained Earnings,39260.0
1228,2.0,2023.0,Andrews,Retirement of current debt,-21526.0
1229,2.0,2023.0,Andrews,SG&A / Sales,0.106
1230,2.0,2023.0,Andrews,"SGA(R&D,Promo,Sales,Admin)",13724.0
1231,2.0,2023.0,Andrews,Sales,129396.216
1232,2.0,2023.0,Andrews,Sales of common stock,0.0
1233,2.0,2023.0,Andrews,Stock Market Change,18.42
1234,2.0,2023.0,Andrews,Stock Market Close,39.51
1235,2.0,2023.0,Andrews,TQM.Benchmarking,0.0
1236,2.0,2023.0,Andrews,TQM.CCE/6 Sigma Training,0.0
1237,2.0,2023.0,Andrews,TQM.CPI Systems,0.0
1238,2.0,2023.0,Andrews,TQM.Channel Support Systems,0.0
1239,2.0,2023.0,Andrews,TQM.Concurrent Engineering,0.0
1240,2.0,2023.0,Andrews,TQM.Demand Increase,0.0
1241,2.0,2023.0,Andrews,TQM.GEMI TQEM Sustainability Initiatives,0.0
1242,2.0,2023.0,Andrews,TQM.Labor Cost Reduction,0.0
1243,2.0,2023.0,Andrews,TQM.Material Cost Reduction,0.0
1244,2.0,2023.0,Andrews,TQM.Quality Function Deployment Effort,0.0
1245,2.0,2023.0,Andrews,TQM.Quality Initiative Training,0.0
1246,2.0,2023.0,Andrews,TQM.Reduction Admin Costs,0.0
1247,2.0,2023.0,Andrews,TQM.Reduction R&D Cycle Time,0.0
1248,2.0,2023.0,Andrews,TQM.Total Expenditures,0.0
1249,2.0,2023.0,Andrews,TQM.UNEP Green Programs,0.0
1250,2.0,2023.0,Andrews,TQM.VendorJIT,0.0
1251,2.0,2023.0,Andrews,Taxes,5125.0
1252,2.0,2023.0,Andrews,Total Assets,108932.0
1253,2.0,2023.0,Andrews,Total Current Assets,25306.0
1254,2.0,2023.0,Andrews,Total Current Liabilities,16563.0
1255,2.0,2023.0,Andrews,Total Equity,57619.0
1256,2.0,2023.0,Andrews,Total Fixed Assets,83627.0
1257,2.0,2023.0,Andrews,Total Liabilities,51313.0
1258,2.0,2023.0,Andrews,Total Liabilities & Owners Equity,108932.0
1259,2.0,2023.0,Andrews,"Variable Costs(Labor,Material,Carry)",86310.0
1260,2.0,2023.0,Andrews,Yield,0.0
1261,2.0,2023.0,Baldwin,Accounts Payable,10724.0
1262,2.0,2023.0,Baldwin,Accounts Receivable,-13085.0
1263,2.0,2023.0,Baldwin,Accounts payable,4330.0
1264,2.0,2023.0,Baldwin,Accumulated Depreciation,-58187.0
1265,2.0,2023.0,Baldwin,Asset Turnover,1.03
1266,2.0,2023.0,Baldwin,Book Value,30.93
1267,2.0,2023.0,Baldwin,Cash,8590.0
1268,2.0,2023.0,Baldwin,Cash from current debt borrowing,12000.0
1269,2.0,2023.0,Baldwin,Cash from emergency loan,0.0
1270,2.0,2023.0,Baldwin,Cash from long term debt issued,20000.0
1271,2.0,2023.0,Baldwin,Common Stock,33360.0
1272,2.0,2023.0,Baldwin,Contrib. Margin %,0.333
1273,2.0,2023.0,Baldwin,Contribution Margin,58159.0
1274,2.0,2023.0,Baldwin,Cumulative Profit,15899.323
1275,2.0,2023.0,Baldwin,Current Debt,18950.0
1276,2.0,2023.0,Baldwin,Depreciation,11467.0
1277,2.0,2023.0,Baldwin,Dividend,0.0
1278,2.0,2023.0,Baldwin,Dividends paid,0.0
1279,2.0,2023.0,Baldwin,EBIT,19842.868
1280,2.0,2023.0,Baldwin,EPS,2.55
1281,2.0,2023.0,Baldwin,Early retirement of long term debt,0.0
1282,2.0,2023.0,Baldwin,Emergency Loan,0.0
1283,2.0,2023.0,Baldwin,Extraordinary gains/losses/writeoffs,0.0
1284,2.0,2023.0,Baldwin,HR.1st Shift Complement,835.0
1285,2.0,2023.0,Baldwin,HR.2nd Shift Complement,273.0
1286,2.0,2023.0,Baldwin,HR.Annual Raise,0.05
1287,2.0,2023.0,Baldwin,HR.Benefits,2500.0
1288,2.0,2023.0,Baldwin,HR.Complement,1108.0
1289,2.0,2023.0,Baldwin,HR.Needed Complement,1108.0
1290,2.0,2023.0,Baldwin,HR.New Employees,489.0
1291,2.0,2023.0,Baldwin,HR.Overtime Percent,0.0
1292,2.0,2023.0,Baldwin,HR.Productivity Index,1.058
1293,2.0,2023.0,Baldwin,HR.Profit Sharing,0.02
1294,2.0,2023.0,Baldwin,HR.Recruiting Cost,2931.0
1295,2.0,2023.0,Baldwin,HR.Recruiting Spend,5000.0
1296,2.0,2023.0,Baldwin,HR.Separated Employees,0.0
1297,2.0,2023.0,Baldwin,HR.Separation Cost,0.0
1298,2.0,2023.0,Baldwin,HR.Total HR Admin Cost,4704.0
1299,2.0,2023.0,Baldwin,HR.Training Cost,1773.0
1300,2.0,2023.0,Baldwin,HR.Training Hours,80.0
1301,2.0,2023.0,Baldwin,HR.Turnover Rate,0.07
1302,2.0,2023.0,Baldwin,HR.Wages,23.15
1303,2.0,2023.0,Baldwin,"Interest(Short term,Long term)",10195.0
1304,2.0,2023.0,Baldwin,Inventory,-16315.0
1305,2.0,2023.0,Baldwin,Leverage,2.3
1306,2.0,2023.0,Baldwin,Long Term Debt,64750.0
1307,2.0,2023.0,Baldwin,MarketCap per share,105.0
1308,2.0,2023.0,Baldwin,MarketCap shares,2413.352
1309,2.0,2023.0,Baldwin,Net Income(Loss),6146.0
1310,2.0,2023.0,Baldwin,Net Profit,6146.0
1311,2.0,2023.0,Baldwin,Net cash from financing activities,27000.0
1312,2.0,2023.0,Baldwin,Net cash from operations,-7457.0
1313,2.0,2023.0,Baldwin,Net change in cash position,-20657.0
1314,2.0,2023.0,Baldwin,"Other(Fees,Writeoffs,TQM,Bonuses)",1250.0
1315,2.0,2023.0,Baldwin,P/E,17.1
1316,2.0,2023.0,Baldwin,Plant and equipment,172000.0
1317,2.0,2023.0,Baldwin,Plant improvements(net),-40200.0
1318,2.0,2023.0,Baldwin,Profit Sharing,125.0
1319,2.0,2023.0,Baldwin,Profits,6145.564
1320,2.0,2023.0,Baldwin,Purchase of common stock,0.0
1321,2.0,2023.0,Baldwin,ROA,0.036
1322,2.0,2023.0,Baldwin,ROE,0.082
1323,2.0,2023.0,Baldwin,ROS,0.035
1324,2.0,2023.0,Baldwin,Retained Earnings,41293.0
1325,2.0,2023.0,Baldwin,Retirement of current debt,-10000.0
1326,2.0,2023.0,Baldwin,SG&A / Sales,0.147
1327,2.0,2023.0,Baldwin,"SGA(R&D,Promo,Sales,Admin)",25600.0
1328,2.0,2023.0,Baldwin,Sales,174479.659
1329,2.0,2023.0,Baldwin,Sales of common stock,5000.0
1330,2.0,2023.0,Baldwin,Stock Market Change,2.25
1331,2.0,2023.0,Baldwin,Stock Market Close,43.43
1332,2.0,2023.0,Baldwin,TQM.Benchmarking,0.0
1333,2.0,2023.0,Baldwin,TQM.CCE/6 Sigma Training,0.0
1334,2.0,2023.0,Baldwin,TQM.CPI Systems,0.0
1335,2.0,2023.0,Baldwin,TQM.Channel Support Systems,0.0
1336,2.0,2023.0,Baldwin,TQM.Concurrent Engineering,0.0
1337,2.0,2023.0,Baldwin,TQM.Demand Increase,0.0
1338,2.0,2023.0,Baldwin,TQM.GEMI TQEM Sustainability Initiatives,0.0
1339,2.0,2023.0,Baldwin,TQM.Labor Cost Reduction,0.0
1340,2.0,2023.0,Baldwin,TQM.Material Cost Reduction,0.0
1341,2.0,2023.0,Baldwin,TQM.Quality Function Deployment Effort,0.0
1342,2.0,2023.0,Baldwin,TQM.Quality Initiative Training,0.0
1343,2.0,2023.0,Baldwin,TQM.Reduction Admin Costs,0.0
1344,2.0,2023.0,Baldwin,TQM.Reduction R&D Cycle Time,0.0
1345,2.0,2023.0,Baldwin,TQM.Total Expenditures,0.0
1346,2.0,2023.0,Baldwin,TQM.UNEP Green Programs,0.0
1347,2.0,2023.0,Baldwin,TQM.VendorJIT,0.0
1348,2.0,2023.0,Baldwin,Taxes,3377.0
1349,2.0,2023.0,Baldwin,Total Assets,169077.0
1350,2.0,2023.0,Baldwin,Total Current Assets,55263.0
1351,2.0,2023.0,Baldwin,Total Current Liabilities,29674.0
1352,2.0,2023.0,Baldwin,Total Equity,74653.0
1353,2.0,2023.0,Baldwin,Total Fixed Assets,113813.0
1354,2.0,2023.0,Baldwin,Total Liabilities,94424.0
1355,2.0,2023.0,Baldwin,Total Liabilities & Owners Equity,169077.0
1356,2.0,2023.0,Baldwin,"Variable Costs(Labor,Material,Carry)",116321.0
1357,2.0,2023.0,Baldwin,Yield,0.0
1358,2.0,2023.0,Chester,Accounts Payable,7311.0
1359,2.0,2023.0,Chester,Accounts Receivable,-1463.0
1360,2.0,2023.0,Chester,Accounts payable,-5411.0
1361,2.0,2023.0,Chester,Accumulated Depreciation,-58493.0
1362,2.0,2023.0,Chester,Asset Turnover,0.88
1363,2.0,2023.0,Chester,Book Value,29.53
1364,2.0,2023.0,Chester,Cash,26867.0
1365,2.0,2023.0,Chester,Cash from current debt borrowing,22800.0
1366,2.0,2023.0,Chester,Cash from emergency loan,0.0
1367,2.0,2023.0,Chester,Cash from long term debt issued,10000.0
1368,2.0,2023.0,Chester,Common Stock,28360.0
1369,2.0,2023.0,Chester,Contrib. Margin %,0.376
1370,2.0,2023.0,Chester,Contribution Margin,51588.0
1371,2.0,2023.0,Chester,Cumulative Profit,13921.154
1372,2.0,2023.0,Chester,Current Debt,22800.0
1373,2.0,2023.0,Chester,Depreciation,10947.0
1374,2.0,2023.0,Chester,Dividend,0.0
1375,2.0,2023.0,Chester,Dividends paid,0.0
1376,2.0,2023.0,Chester,EBIT,23476.153
1377,2.0,2023.0,Chester,EPS,3.74
1378,2.0,2023.0,Chester,Early retirement of long term debt,0.0
1379,2.0,2023.0,Chester,Emergency Loan,0.0
1380,2.0,2023.0,Chester,Extraordinary gains/losses/writeoffs,0.0
1381,2.0,2023.0,Chester,HR.1st Shift Complement,322.0
1382,2.0,2023.0,Chester,HR.2nd Shift Complement,137.0
1383,2.0,2023.0,Chester,HR.Annual Raise,0.05
1384,2.0,2023.0,Chester,HR.Benefits,2500.0
1385,2.0,2023.0,Chester,HR.Complement,459.0
1386,2.0,2023.0,Chester,HR.Needed Complement,459.0
1387,2.0,2023.0,Chester,HR.New Employees,41.0
1388,2.0,2023.0,Chester,HR.Overtime Percent,0.0
1389,2.0,2023.0,Chester,HR.Productivity Index,1.0
1390,2.0,2023.0,Chester,HR.Profit Sharing,0.02
1391,2.0,2023.0,Chester,HR.Recruiting Cost,41.0
1392,2.0,2023.0,Chester,HR.Recruiting Spend,10.0
1393,2.0,2023.0,Chester,HR.Separated Employees,481.0
1394,2.0,2023.0,Chester,HR.Separation Cost,2405.0
1395,2.0,2023.0,Chester,HR.Total HR Admin Cost,2722.0
1396,2.0,2023.0,Chester,HR.Training Cost,275.0
1397,2.0,2023.0,Chester,HR.Training Hours,30.0
1398,2.0,2023.0,Chester,HR.Turnover Rate,0.089
1399,2.0,2023.0,Chester,HR.Wages,23.15
1400,2.0,2023.0,Chester,"Interest(Short term,Long term)",10009.0
1401,2.0,2023.0,Chester,Inventory,25112.0
1402,2.0,2023.0,Chester,Leverage,2.3
1403,2.0,2023.0,Chester,Long Term Debt,58884.0
1404,2.0,2023.0,Chester,MarketCap per share,96.0
1405,2.0,2023.0,Chester,MarketCap shares,2291.939
1406,2.0,2023.0,Chester,Net Income(Loss),8579.0
1407,2.0,2023.0,Chester,Net Profit,8579.0
1408,2.0,2023.0,Chester,Net cash from financing activities,13103.0
1409,2.0,2023.0,Chester,Net cash from operations,37764.0
1410,2.0,2023.0,Chester,Net change in cash position,26867.0
1411,2.0,2023.0,Chester,"Other(Fees,Writeoffs,TQM,Bonuses)",500.0
1412,2.0,2023.0,Chester,P/E,11.2
1413,2.0,2023.0,Chester,Plant and equipment,168200.0
1414,2.0,2023.0,Chester,Plant improvements(net),-24000.0
1415,2.0,2023.0,Chester,Profit Sharing,175.0
1416,2.0,2023.0,Chester,Profits,8578.59
1417,2.0,2023.0,Chester,Purchase of common stock,0.0
1418,2.0,2023.0,Chester,ROA,0.055
1419,2.0,2023.0,Chester,ROE,0.127
1420,2.0,2023.0,Chester,ROS,0.063
1421,2.0,2023.0,Chester,Retained Earnings,39315.0
1422,2.0,2023.0,Chester,Retirement of current debt,-19697.0
1423,2.0,2023.0,Chester,SG&A / Sales,0.122
1424,2.0,2023.0,Chester,"SGA(R&D,Promo,Sales,Admin)",16666.0
1425,2.0,2023.0,Chester,Sales,137058.192
1426,2.0,2023.0,Chester,Sales of common stock,0.0
1427,2.0,2023.0,Chester,Stock Market Change,11.63
1428,2.0,2023.0,Chester,Stock Market Close,41.76
1429,2.0,2023.0,Chester,TQM.Benchmarking,0.0
1430,2.0,2023.0,Chester,TQM.CCE/6 Sigma Training,0.0
1431,2.0,2023.0,Chester,TQM.CPI Systems,0.0
1432,2.0,2023.0,Chester,TQM.Channel Support Systems,0.0
1433,2.0,2023.0,Chester,TQM.Concurrent Engineering,0.0
1434,2.0,2023.0,Chester,TQM.Demand Increase,0.0
1435,2.0,2023.0,Chester,TQM.GEMI TQEM Sustainability Initiatives,0.0
1436,2.0,2023.0,Chester,TQM.Labor Cost Reduction,0.0
1437,2.0,2023.0,Chester,TQM.Material Cost Reduction,0.0
1438,2.0,2023.0,Chester,TQM.Quality Function Deployment Effort,0.0
1439,2.0,2023.0,Chester,TQM.Quality Initiative Training,0.0
1440,2.0,2023.0,Chester,TQM.Reduction Admin Costs,0.0
1441,2.0,2023.0,Chester,TQM.Reduction R&D Cycle Time,0.0
1442,2.0,2023.0,Chester,TQM.Total Expenditures,0.0
1443,2.0,2023.0,Chester,TQM.UNEP Green Programs,0.0
1444,2.0,2023.0,Chester,TQM.VendorJIT,0.0
1445,2.0,2023.0,Chester,Taxes,4714.0
1446,2.0,2023.0,Chester,Total Assets,156669.0
1447,2.0,2023.0,Chester,Total Current Assets,46963.0
1448,2.0,2023.0,Chester,Total Current Liabilities,30111.0
1449,2.0,2023.0,Chester,Total Equity,67674.0
1450,2.0,2023.0,Chester,Total Fixed Assets,109707.0
1451,2.0,2023.0,Chester,Total Liabilities,88995.0
1452,2.0,2023.0,Chester,Total Liabilities & Owners Equity,156669.0
1453,2.0,2023.0,Chester,"Variable Costs(Labor,Material,Carry)",85470.0
1454,2.0,2023.0,Chester,Yield,0.0
1455,2.0,2023.0,Digby,Accounts Payable,6797.0
1456,2.0,2023.0,Digby,Accounts Receivable,2563.0
1457,2.0,2023.0,Digby,Accounts payable,-6816.0
1458,2.0,2023.0,Digby,Accumulated Depreciation,-56520.0
1459,2.0,2023.0,Digby,Asset Turnover,0.73
1460,2.0,2023.0,Digby,Book Value,24.16
1461,2.0,2023.0,Digby,Cash,0.0
1462,2.0,2023.0,Digby,Cash from current debt borrowing,0.0
1463,2.0,2023.0,Digby,Cash from emergency loan,37346.0
1464,2.0,2023.0,Digby,Cash from long term debt issued,28000.0
1465,2.0,2023.0,Digby,Common Stock,18360.0
1466,2.0,2023.0,Digby,Contrib. Margin %,0.24
1467,2.0,2023.0,Digby,Contribution Margin,29300.0
1468,2.0,2023.0,Digby,Cumulative Profit,4572.835
1469,2.0,2023.0,Digby,Current Debt,44296.0
1470,2.0,2023.0,Digby,Depreciation,9747.0
1471,2.0,2023.0,Digby,Dividend,0.0
1472,2.0,2023.0,Digby,Dividends paid,0.0
1473,2.0,2023.0,Digby,EBIT,6570.537
1474,2.0,2023.0,Digby,EPS,-3.17
1475,2.0,2023.0,Digby,Early retirement of long term debt,0.0
1476,2.0,2023.0,Digby,Emergency Loan,37346444.0
1477,2.0,2023.0,Digby,Extraordinary gains/losses/writeoffs,0.0
1478,2.0,2023.0,Digby,HR.1st Shift Complement,508.0
1479,2.0,2023.0,Digby,HR.2nd Shift Complement,217.0
1480,2.0,2023.0,Digby,HR.Annual Raise,0.05
1481,2.0,2023.0,Digby,HR.Benefits,2500.0
1482,2.0,2023.0,Digby,HR.Complement,725.0
1483,2.0,2023.0,Digby,HR.Needed Complement,725.0
1484,2.0,2023.0,Digby,HR.New Employees,67.0
1485,2.0,2023.0,Digby,HR.Overtime Percent,0.0
1486,2.0,2023.0,Digby,HR.Productivity Index,1.0
1487,2.0,2023.0,Digby,HR.Profit Sharing,0.02
1488,2.0,2023.0,Digby,HR.Recruiting Cost,134.0
1489,2.0,2023.0,Digby,HR.Recruiting Spend,1000.0
1490,2.0,2023.0,Digby,HR.Separated Employees,688.0
1491,2.0,2023.0,Digby,HR.Separation Cost,3440.0
1492,2.0,2023.0,Digby,HR.Total HR Admin Cost,3864.0
1493,2.0,2023.0,Digby,HR.Training Cost,290.0
1494,2.0,2023.0,Digby,HR.Training Hours,20.0
1495,2.0,2023.0,Digby,HR.Turnover Rate,0.093
1496,2.0,2023.0,Digby,HR.Wages,23.15
1497,2.0,2023.0,Digby,"Interest(Short term,Long term)",16319.0
1498,2.0,2023.0,Digby,Inventory,2104.0
1499,2.0,2023.0,Digby,Leverage,3.5
1500,2.0,2023.0,Digby,Long Term Debt,68750.0
1501,2.0,2023.0,Digby,MarketCap per share,5.0
1502,2.0,2023.0,Digby,MarketCap shares,2000.0
1503,2.0,2023.0,Digby,Net Income(Loss),-6337.0
1504,2.0,2023.0,Digby,Net Profit,-6337.0
1505,2.0,2023.0,Digby,Net cash from financing activities,10339.0
1506,2.0,2023.0,Digby,Net cash from operations,1261.0
1507,2.0,2023.0,Digby,Net change in cash position,0.0
1508,2.0,2023.0,Digby,"Other(Fees,Writeoffs,TQM,Bonuses)",1400.0
1509,2.0,2023.0,Digby,P/E,-0.8
1510,2.0,2023.0,Digby,Plant and equipment,146200.0
1511,2.0,2023.0,Digby,Plant improvements(net),-11600.0
1512,2.0,2023.0,Digby,Profit Sharing,0.0
1513,2.0,2023.0,Digby,Profits,-6336.791
1514,2.0,2023.0,Digby,Purchase of common stock,0.0
1515,2.0,2023.0,Digby,ROA,-0.038
1516,2.0,2023.0,Digby,ROE,-0.131
1517,2.0,2023.0,Digby,ROS,-0.052
1518,2.0,2023.0,Digby,Retained Earnings,29966.0
1519,2.0,2023.0,Digby,Retirement of current debt,-55008.0
1520,2.0,2023.0,Digby,SG&A / Sales,0.095
1521,2.0,2023.0,Digby,"SGA(R&D,Promo,Sales,Admin)",11582.0
1522,2.0,2023.0,Digby,Sales,122316.885
1523,2.0,2023.0,Digby,Sales of common stock,0.0
1524,2.0,2023.0,Digby,Stock Market Change,-13.39
1525,2.0,2023.0,Digby,Stock Market Close,2.71
1526,2.0,2023.0,Digby,TQM.Benchmarking,0.0
1527,2.0,2023.0,Digby,TQM.CCE/6 Sigma Training,0.0
1528,2.0,2023.0,Digby,TQM.CPI Systems,0.0
1529,2.0,2023.0,Digby,TQM.Channel Support Systems,0.0
1530,2.0,2023.0,Digby,TQM.Concurrent Engineering,0.0
1531,2.0,2023.0,Digby,TQM.Demand Increase,0.0
1532,2.0,2023.0,Digby,TQM.GEMI TQEM Sustainability Initiatives,0.0
1533,2.0,2023.0,Digby,TQM.Labor Cost Reduction,0.0
1534,2.0,2023.0,Digby,TQM.Material Cost Reduction,0.0
1535,2.0,2023.0,Digby,TQM.Quality Function Deployment Effort,0.0
1536,2.0,2023.0,Digby,TQM.Quality Initiative Training,0.0
1537,2.0,2023.0,Digby,TQM.Reduction Admin Costs,0.0
1538,2.0,2023.0,Digby,TQM.Reduction R&D Cycle Time,0.0
1539,2.0,2023.0,Digby,TQM.Total Expenditures,0.0
1540,2.0,2023.0,Digby,TQM.UNEP Green Programs,0.0
1541,2.0,2023.0,Digby,TQM.VendorJIT,0.0
1542,2.0,2023.0,Digby,Taxes,-3412.0
1543,2.0,2023.0,Digby,Total Assets,168170.0
1544,2.0,2023.0,Digby,Total Current Assets,78490.0
1545,2.0,2023.0,Digby,Total Current Liabilities,51093.0
1546,2.0,2023.0,Digby,Total Equity,48326.0
1547,2.0,2023.0,Digby,Total Fixed Assets,89680.0
1548,2.0,2023.0,Digby,Total Liabilities,119844.0
1549,2.0,2023.0,Digby,Total Liabilities & Owners Equity,168170.0
1550,2.0,2023.0,Digby,"Variable Costs(Labor,Material,Carry)",93017.0
1551,2.0,2023.0,Digby,Yield,0.0
1552,2.0,2023.0,Erie,Accounts Payable,7345.0
1553,2.0,2023.0,Erie,Accounts Receivable,-1547.0
1554,2.0,2023.0,Erie,Accounts payable,-1396.0
1555,2.0,2023.0,Erie,Accumulated Depreciation,-56467.0
1556,2.0,2023.0,Erie,Asset Turnover,1.13
1557,2.0,2023.0,Erie,Book Value,31.39
1558,2.0,2023.0,Erie,Cash,456.0
1559,2.0,2023.0,Erie,Cash from current debt borrowing,17500.0
1560,2.0,2023.0,Erie,Cash from emergency loan,0.0
1561,2.0,2023.0,Erie,Cash from long term debt issued,0.0
1562,2.0,2023.0,Erie,Common Stock,18360.0
1563,2.0,2023.0,Erie,Contrib. Margin %,0.33
1564,2.0,2023.0,Erie,Contribution Margin,48132.0
