,round,year,company,pars,value
1299,2,2023,Baldwin,HR.Training Cost,1773.0
1300,2,2023,Baldwin,HR.Training Hours,80.0
1301,2,2023,Baldwin,HR.Turnover Rate,0.07
1302,2,2023,Baldwin,HR.Wages,23.15
1303,2,2023,Baldwin,"Interest(Short term,Long term)",10195.0
1304,2,2023,Baldwin,Inventory,-16315.0
1305,2,2023,Baldwin,Leverage,2.3
1306,2,2023,Baldwin,Long Term Debt,64750.0
1307,2,2023,Baldwin,MarketCap per share,105.0
1308,2,2023,Baldwin,MarketCap shares,2413.352
1309,2,2023,Baldwin,Net Income(Loss),6146.0
1310,2,2023,Baldwin,Net Profit,6146.0
1311,2,2023,Baldwin,Net cash from financing activities,27000.0
1312,2,2023,Baldwin,Net cash from operations,-7457.0
1313,2,2023,Baldwin,Net change in cash position,-20657.0
1314,2,2023,Baldwin,"Other(Fees,Writeoffs,TQM,Bonuses)",1250.0
1315,2,2023,Baldwin,P/E,17.1
1316,2,2023,Baldwin,Plant and equipment,172000.0
1317,2,2023,Baldwin,Plant improvements(net),-40200.0
1318,2,2023,Baldwin,Profit Sharing,125.0
1319,2,2023,Baldwin,Profits,6145.564
1320,2,2023,Baldwin,Purchase of common stock,0.0
1321,2,2023,Baldwin,ROA,0.036
1322,2,2023,Baldwin,ROE,0.082
1323,2,2023,Baldwin,ROS,0.035
1324,2,2023,Baldwin,Retained Earnings,41293.0
1325,2,2023,Baldwin,Retirement of current debt,-10000.0
1326,2,2023,Baldwin,SG&A / Sales,0.147
1327,2,2023,Baldwin,"SGA(R&D,Promo,Sales,Admin)",25600.0
1328,2,2023,Baldwin,Sales,174479.659
1329,2,2023,Baldwin,Sales of common stock,5000.0
1330,2,2023,Baldwin,Stock Market Change,2.25
1331,2,2023,Baldwin,Stock Market Close,43.43
1332,2,2023,Baldwin,TQM.Benchmarking,0.0
1333,2,2023,Baldwin,TQM.CCE/6 Sigma Training,0.0
1334,2,2023,Baldwin,TQM.CPI Systems,0.0
1335,2,2023,Baldwin,TQM.Channel Support Systems,0.0
1336,2,2023,Baldwin,TQM.Concurrent Engineering,0.0
1337,2,2023,Baldwin,TQM.Demand Increase,0.0
1338,2,2023,Baldwin,TQM.GEMI TQEM Sustainability Initiatives,0.0
1339,2,2023,Baldwin,TQM.Labor Cost Reduction,0.0
1340,2,2023,Baldwin,TQM.Material Cost Reduction,0.0
1341,2,2023,Baldwin,TQM.Quality Function Deployment Effort,0.0
1342,2,2023,Baldwin,TQM.Quality Initiative Training,0.0
1343,2,2023,Baldwin,TQM.Reduction Admin Costs,0.0
1344,2,2023,Baldwin,TQM.Reduction R&D Cycle Time,0.0
1345,2,2023,Baldwin,TQM.Total Expenditures,0.0
1346,2,2023,Baldwin,TQM.UNEP Green Programs,0.0
1347,2,2023,Baldwin,TQM.VendorJIT,0.0
1348,2,2023,Baldwin,Taxes,3377.0
1349,2,2023,Baldwin,Total Assets,169077.0
1350,2,2023,Baldwin,Total Current Assets,55263.0
1351,2,2023,Baldwin,Total Current Liabilities,29674.0
1352,2,2023,Baldwin,Total Equity,74653.0
1353,2,2023,Baldwin,Total Fixed Assets,113813.0
1354,2,2023,Baldwin,Total Liabilities,94424.0
1355,2,2023,Baldwin,Total Liabilities & Owners Equity,169077.0
1356,2,2023,Baldwin,"Variable Costs(Labor,Material,Carry)",116321.0
1357,2,2023,Baldwin,Yield,0.0
1358,2,2023,Chester,Accounts Payable,7311.0
1359,2,2023,Chester,Accounts Receivable,-1463.0
1360,2,2023,Chester,Accounts payable,-5411.0
1361,2,2023,Chester,Accumulated Depreciation,-58493.0
1362,2,2023,Chester,Asset Turnover,0.88
1363,2,2023,Chester,Book Value,29.53
1364,2,2023,Chester,Cash,26867.0
1365,2,2023,Chester,Cash from current debt borrowing,22800.0
1366,2,2023,Chester,Cash from emergency loan,0.0
1367,2,2023,Chester,Cash from long term debt issued,10000.0
1368,2,2023,Chester,Common Stock,28360.0
1369,2,2023,Chester,Contrib. Margin %,0.376
1370,2,2023,Chester,Contribution Margin,51588.0
1371,2,2023,Chester,Cumulative Profit,13921.154
1372,2,2023,Chester,Current Debt,22800.0
1373,2,2023,Chester,Depreciation,10947.0
1374,2,2023,Chester,Dividend,0.0
1375,2,2023,Chester,Dividends paid,0.0
1376,2,2023,Chester,EBIT,23476.153
1377,2,2023,Chester,EPS,3.74
1378,2,2023,Chester,Early retirement of long term debt,0.0
1379,2,2023,Chester,Emergency Loan,0.0
1380,2,2023,Chester,Extraordinary gains/losses/writeoffs,0.0
1381,2,2023,Chester,HR.1st Shift Complement,322.0
1382,2,2023,Chester,HR.2nd Shift Complement,137.0
1383,2,2023,Chester,HR.Annual Raise,0.05
1384,2,2023,Chester,HR.Benefits,2500.0
1385,2,2023,Chester,HR.Complement,459.0
1386,2,2023,Chester,HR.Needed Complement,459.0
1387,2,2023,Chester,HR.New Employees,41.0
1388,2,2023,Chester,HR.Overtime Percent,0.0
1389,2,2023,Chester,HR.Productivity Index,1.0
1390,2,2023,Chester,HR.Profit Sharing,0.02
1391,2,2023,Chester,HR.Recruiting Cost,41.0
1392,2,2023,Chester,HR.Recruiting Spend,10.0
1393,2,2023,Chester,HR.Separated Employees,481.0
1394,2,2023,Chester,HR.Separation Cost,2405.0
1395,2,2023,Chester,HR.Total HR Admin Cost,2722.0
1396,2,2023,Chester,HR.Training Cost,275.0
1397,2,2023,Chester,HR.Training Hours,30.0
1398,2,2023,Chester,HR.Turnover Rate,0.089
1399,2,2023,Chester,HR.Wages,23.15
1400,2,2023,Chester,"Interest(Short term,Long term)",10009.0
1401,2,2023,Chester,Inventory,25112.0
1402,2,2023,Chester,Leverage,2.3
1403,2,2023,Chester,Long Term Debt,58884.0
1404,2,2023,Chester,MarketCap per share,96.0
1405,2,2023,Chester,MarketCap shares,2291.939
1406,2,2023,Chester,Net Income(Loss),8579.0
1407,2,2023,Chester,Net Profit,8579.0
1408,2,2023,Chester,Net cash from financing activities,13103.0
1409,2,2023,Chester,Net cash from operations,37764.0
1410,2,2023,Chester,Net change in cash position,26867.0
1411,2,2023,Chester,"Other(Fees,Writeoffs,TQM,Bonuses)",500.0
1412,2,2023,Chester,P/E,11.2
1413,2,2023,Chester,Plant and equipment,168200.0
1414,2,2023,Chester,Plant improvements(net),-24000.0
1415,2,2023,Chester,Profit Sharing,175.0
1416,2,2023,Chester,Profits,8578.59
1417,2,2023,Chester,Purchase of common stock,0.0
1418,2,2023,Chester,ROA,0.055
1419,2,2023,Chester,ROE,0.127
1420,2,2023,Chester,ROS,0.063
1421,2,2023,Chester,Retained Earnings,39315.0
1422,2,2023,Chester,Retirement of current debt,-19697.0
1423,2,2023,Chester,SG&A / Sales,0.122
1424,2,2023,Chester,"SGA(R&D,Promo,Sales,Admin)",16666.0
1425,2,2023,Chester,Sales,137058.192
1426,2,2023,Chester,Sales of common stock,0.0
1427,2,2023,Chester,Stock Market Change,11.63
1428,2,2023,Chester,Stock Market Close,41.76
1429,2,2023,Chester,TQM.Benchmarking,0.0
1430,2,2023,Chester,TQM.CCE/6 Sigma Training,0.0
1431,2,2023,Chester,TQM.CPI Systems,0.0
1432,2,2023,Chester,TQM.Channel Support Systems,0.0
1433,2,2023,Chester,TQM.Concurrent Engineering,0.0
1434,2,2023,Chester,TQM.Demand Increase,0.0
1435,2,2023,Chester,TQM.GEMI TQEM Sustainability Initiatives,0.0
1436,2,2023,Chester,TQM.Labor Cost Reduction,0.0
1437,2,2023,Chester,TQM.Material Cost Reduction,0.0
1438,2,2023,Chester,TQM.Quality Function Deployment Effort,0.0
1439,2,2023,Chester,TQM.Quality Initiative Training,0.0
1440,2,2023,Chester,TQM.Reduction Admin Costs,0.0
1441,2,2023,Chester,TQM.Reduction R&D Cycle Time,0.0
1442,2,2023,Chester,TQM.Total Expenditures,0.0
1443,2,2023,Chester,TQM.UNEP Green Programs,0.0
1444,2,2023,Chester,TQM.VendorJIT,0.0
1445,2,2023,Chester,Taxes,4714.0
1446,2,2023,Chester,Total Assets,156669.0
1447,2,2023,Chester,Total Current Assets,46963.0
1448,2,2023,Chester,Total Current Liabilities,30111.0
1449,2,2023,Chester,Total Equity,67674.0
1450,2,2023,Chester,Total Fixed Assets,109707.0
1451,2,2023,Chester,Total Liabilities,88995.0
1452,2,2023,Chester,Total Liabilities & Owners Equity,156669.0
1453,2,2023,Chester,"Variable Costs(Labor,Material,Carry)",85470.0
1454,2,2023,Chester,Yield,0.0
1455,2,2023,Digby,Accounts Payable,6797.0
1456,2,2023,Digby,Accounts Receivable,2563.0
1457,2,2023,Digby,Accounts payable,-6816.0
1458,2,2023,Digby,Accumulated Depreciation,-56520.0
1459,2,2023,Digby,Asset Turnover,0.73
1460,2,2023,Digby,Book Value,24.16
1461,2,2023,Digby,Cash,0.0
1462,2,2023,Digby,Cash from current debt borrowing,0.0
1463,2,2023,Digby,Cash from emergency loan,37346.0
1464,2,2023,Digby,Cash from long term debt issued,28000.0
1465,2,2023,Digby,Common Stock,18360.0
1466,2,2023,Digby,Contrib. Margin %,0.24
1467,2,2023,Digby,Contribution Margin,29300.0
1468,2,2023,Digby,Cumulative Profit,4572.835
1469,2,2023,Digby,Current Debt,44296.0
1470,2,2023,Digby,Depreciation,9747.0
1471,2,2023,Digby,Dividend,0.0
1472,2,2023,Digby,Dividends paid,0.0
1473,2,2023,Digby,EBIT,6570.537
1474,2,2023,Digby,EPS,-3.17
1475,2,2023,Digby,Early retirement of long term debt,0.0
1476,2,2023,Digby,Emergency Loan,37346444.0
1477,2,2023,Digby,Extraordinary gains/losses/writeoffs,0.0
1478,2,2023,Digby,HR.1st Shift Complement,508.0
1479,2,2023,Digby,HR.2nd Shift Complement,217.0
1480,2,2023,Digby,HR.Annual Raise,0.05
1481,2,2023,Digby,HR.Benefits,2500.0
1482,2,2023,Digby,HR.Complement,725.0
1483,2,2023,Digby,HR.Needed Complement,725.0
1484,2,2023,Digby,HR.New Employees,67.0
1485,2,2023,Digby,HR.Overtime Percent,0.0
1486,2,2023,Digby,HR.Productivity Index,1.0
1487,2,2023,Digby,HR.Profit Sharing,0.02
1488,2,2023,Digby,HR.Recruiting Cost,134.0
1489,2,2023,Digby,HR.Recruiting Spend,1000.0
1490,2,2023,Digby,HR.Separated Employees,688.0
1491,2,2023,Digby,HR.Separation Cost,3440.0
1492,2,2023,Digby,HR.Total HR Admin Cost,3864.0
1493,2,2023,Digby,HR.Training Cost,290.0
1494,2,2023,Digby,HR.Training Hours,20.0
1495,2,2023,Digby,HR.Turnover Rate,0.093
1496,2,2023,Digby,HR.Wages,23.15
1497,2,2023,Digby,"Interest(Short term,Long term)",16319.0
1498,2,2023,Digby,Inventory,2104.0
1499,2,2023,Digby,Leverage,3.5
1500,2,2023,Digby,Long Term Debt,68750.0
1501,2,2023,Digby,MarketCap per share,5.0
1502,2,2023,Digby,MarketCap shares,2000.0
1503,2,2023,Digby,Net Income(Loss),-6337.0
1504,2,2023,Digby,Net Profit,-6337.0
1505,2,2023,Digby,Net cash from financing activities,10339.0
1506,2,2023,Digby,Net cash from operations,1261.0
1507,2,2023,Digby,Net change in cash position,0.0
1508,2,2023,Digby,"Other(Fees,Writeoffs,TQM,Bonuses)",1400.0
1509,2,2023,Digby,P/E,-0.8
1510,2,2023,Digby,Plant and equipment,146200.0
1511,2,2023,Digby,Plant improvements(net),-11600.0
1512,2,2023,Digby,Profit Sharing,0.0
1513,2,2023,Digby,Profits,-6336.791
1514,2,2023,Digby,Purchase of common stock,0.0
1515,2,2023,Digby,ROA,-0.038
1516,2,2023,Digby,ROE,-0.131
1517,2,2023,Digby,ROS,-0.052
1518,2,2023,Digby,Retained Earnings,29966.0
1519,2,2023,Digby,Retirement of current debt,-55008.0
1520,2,2023,Digby,SG&A / Sales,0.095
1521,2,2023,Digby,"SGA(R&D,Promo,Sales,Admin)",11582.0
1522,2,2023,Digby,Sales,122316.885
1523,2,2023,Digby,Sales of common stock,0.0
1524,2,2023,Digby,Stock Market Change,-13.39
1525,2,2023,Digby,Stock Market Close,2.71
1526,2,2023,Digby,TQM.Benchmarking,0.0
1527,2,2023,Digby,TQM.CCE/6 Sigma Training,0.0
1528,2,2023,Digby,TQM.CPI Systems,0.0
1529,2,2023,Digby,TQM.Channel Support Systems,0.0
1530,2,2023,Digby,TQM.Concurrent Engineering,0.0
1531,2,2023,Digby,TQM.Demand Increase,0.0
1532,2,2023,Digby,TQM.GEMI TQEM Sustainability Initiatives,0.0
1533,2,2023,Digby,TQM.Labor Cost Reduction,0.0
1534,2,2023,Digby,TQM.Material Cost Reduction,0.0
1535,2,2023,Digby,TQM.Quality Function Deployment Effort,0.0
1536,2,2023,Digby,TQM.Quality Initiative Training,0.0
1537,2,2023,Digby,TQM.Reduction Admin Costs,0.0
1538,2,2023,Digby,TQM.Reduction R&D Cycle Time,0.0
1539,2,2023,Digby,TQM.Total Expenditures,0.0
1540,2,2023,Digby,TQM.UNEP Green Programs,0.0
1541,2,2023,Digby,TQM.VendorJIT,0.0
1542,2,2023,Digby,Taxes,-3412.0
1543,2,2023,Digby,Total Assets,168170.0
1544,2,2023,Digby,Total Current Assets,78490.0
1545,2,2023,Digby,Total Current Liabilities,51093.0
1546,2,2023,Digby,Total Equity,48326.0
1547,2,2023,Digby,Total Fixed Assets,89680.0
1548,2,2023,Digby,Total Liabilities,119844.0
1549,2,2023,Digby,Total Liabilities & Owners Equity,168170.0
1550,2,2023,Digby,"Variable Costs(Labor,Material,Carry)",93017.0
1551,2,2023,Digby,Yield,0.0
1552,2,2023,Erie,Accounts Payable,7345.0
1553,2,2023,Erie,Accounts Receivable,-1547.0
1554,2,2023,Erie,Accounts payable,-1396.0
1555,2,2023,Erie,Accumulated Depreciation,-56467.0
1556,2,2023,Erie,Asset Turnover,1.13
1557,2,2023,Erie,Book Value,31.39
1558,2,2023,Erie,Cash,456.0
1559,2,2023,Erie,Cash from current debt borrowing,17500.0
1560,2,2023,Erie,Cash from emergency loan,0.0
1561,2,2023,Erie,Cash from long term debt issued,0.0
1562,2,2023,Erie,Common Stock,18360.0
1563,2,2023,Erie,Contrib. Margin %,0.33
1564,2,2023,Erie,Contribution Margin,48132.0
1565,2,2023,Erie,Cumulative Profit,19031.776
1566,2,2023,Erie,Current Debt,24450.0
1567,2,2023,Erie,Depreciation,10067.0
1568,2,2023,Erie,Dividend,0.0
1569,2,2023,Erie,Dividends paid,0.0
1570,2,2023,Erie,EBIT,25516.093
1571,2,2023,Erie,EPS,5.78
1572,2,2023,Erie,Early retirement of long term debt,0.0
1573,2,2023,Erie,Emergency Loan,0.0
1574,2,2023,Erie,Extraordinary gains/losses/writeoffs,0.0
1575,2,2023,Erie,HR.1st Shift Complement,587.0
1576,2,2023,Erie,HR.2nd Shift Complement,204.0
1577,2,2023,Erie,HR.Annual Raise,0.05
1578,2,2023,Erie,HR.Benefits,2500.0
1579,2,2023,Erie,HR.Complement,791.0
1580,2,2023,Erie,HR.Needed Complement,791.0
1581,2,2023,Erie,HR.New Employees,73.0
1582,2,2023,Erie,HR.Overtime Percent,0.0
1583,2,2023,Erie,HR.Productivity Index,1.0
1584,2,2023,Erie,HR.Profit Sharing,0.02
1585,2,2023,Erie,HR.Recruiting Cost,73.0
1586,2,2023,Erie,HR.Recruiting Spend,0.0
1587,2,2023,Erie,HR.Separated Employees,151.0
1588,2,2023,Erie,HR.Separation Cost,755.0
1589,2,2023,Erie,HR.Total HR Admin Cost,1145.0
1590,2,2023,Erie,HR.Training Cost,316.0
1591,2,2023,Erie,HR.Training Hours,20.0
1592,2,2023,Erie,HR.Turnover Rate,0.093
1593,2,2023,Erie,HR.Wages,23.15
1594,2,2023,Erie,"Interest(Short term,Long term)",7370.0
1595,2,2023,Erie,Inventory,5650.0
1596,2,2023,Erie,Leverage,2.1
1597,2,2023,Erie,Long Term Debt,34750.0
1598,2,2023,Erie,MarketCap per share,104.0
1599,2,2023,Erie,MarketCap shares,2000.0
1600,2,2023,Erie,Net Income(Loss),11559.0
1601,2,2023,Erie,Net Profit,11559.0
1602,2,2023,Erie,Net cash from financing activities,124.0
1603,2,2023,Erie,Net cash from operations,24332.0
1604,2,2023,Erie,Net change in cash position,456.0
1605,2,2023,Erie,"Other(Fees,Writeoffs,TQM,Bonuses)",0.0
1606,2,2023,Erie,P/E,9.0
1607,2,2023,Erie,Plant and equipment,151000.0
1608,2,2023,Erie,Plant improvements(net),-24000.0
1609,2,2023,Erie,Profit Sharing,236.0
1610,2,2023,Erie,Profits,11558.775
1611,2,2023,Erie,Purchase of common stock,0.0
1612,2,2023,Erie,ROA,0.089
1613,2,2023,Erie,ROE,0.184
1614,2,2023,Erie,ROS,0.079
1615,2,2023,Erie,Retained Earnings,44425.0
1616,2,2023,Erie,Retirement of current debt,-17376.0
1617,2,2023,Erie,SG&A / Sales,0.086
1618,2,2023,Erie,"SGA(R&D,Promo,Sales,Admin)",12550.0
1619,2,2023,Erie,Sales,145833.889
1620,2,2023,Erie,Sales of common stock,0.0
1621,2,2023,Erie,Stock Market Change,23.97
1622,2,2023,Erie,Stock Market Close,52.02
1623,2,2023,Erie,TQM.Benchmarking,0.0
1624,2,2023,Erie,TQM.CCE/6 Sigma Training,0.0
1625,2,2023,Erie,TQM.CPI Systems,0.0
1626,2,2023,Erie,TQM.Channel Support Systems,0.0
1627,2,2023,Erie,TQM.Concurrent Engineering,0.0
1628,2,2023,Erie,TQM.Demand Increase,0.0
1629,2,2023,Erie,TQM.GEMI TQEM Sustainability Initiatives,0.0
1630,2,2023,Erie,TQM.Labor Cost Reduction,0.0
1631,2,2023,Erie,TQM.Material Cost Reduction,0.0
1632,2,2023,Erie,TQM.Quality Function Deployment Effort,0.0
1633,2,2023,Erie,TQM.Quality Initiative Training,0.0
1634,2,2023,Erie,TQM.Reduction Admin Costs,0.0
1635,2,2023,Erie,TQM.Reduction R&D Cycle Time,0.0
1636,2,2023,Erie,TQM.Total Expenditures,0.0
1637,2,2023,Erie,TQM.UNEP Green Programs,0.0
1638,2,2023,Erie,TQM.VendorJIT,0.0
1639,2,2023,Erie,Taxes,6351.0
1640,2,2023,Erie,Total Assets,129331.0
1641,2,2023,Erie,Total Current Assets,34797.0
1642,2,2023,Erie,Total Current Liabilities,31795.0
1643,2,2023,Erie,Total Equity,62785.0
1644,2,2023,Erie,Total Fixed Assets,94533.0
1645,2,2023,Erie,Total Liabilities,66545.0
1646,2,2023,Erie,Total Liabilities & Owners Equity,129331.0
1647,2,2023,Erie,"Variable Costs(Labor,Material,Carry)",97702.0
1648,2,2023,Erie,Yield,0.0
1649,2,2023,Ferris,Accounts Payable,5795.0
1650,2,2023,Ferris,Accounts Receivable,-700.0
1651,2,2023,Ferris,Accounts payable,1047.0
1652,2,2023,Ferris,Accumulated Depreciation,-27400.0
1653,2,2023,Ferris,Asset Turnover,1.2
1654,2,2023,Ferris,Book Value,21.7
1655,2,2023,Ferris,Cash,22801.0
1656,2,2023,Ferris,Cash from current debt borrowing,15980.0
1657,2,2023,Ferris,Cash from emergency loan,0.0
1658,2,2023,Ferris,Cash from long term debt issued,0.0
1659,2,2023,Ferris,Common Stock,18360.0
1660,2,2023,Ferris,Contrib. Margin %,0.342
1661,2,2023,Ferris,Contribution Margin,33962.0
1662,2,2023,Ferris,Cumulative Profit,19134.218
1663,2,2023,Ferris,Current Debt,15980.0
1664,2,2023,Ferris,Depreciation,4467.0
1665,2,2023,Ferris,Dividend,7.56
1666,2,2023,Ferris,Dividends paid,-15121.0
1667,2,2023,Ferris,EBIT,20462.817
1668,2,2023,Ferris,EPS,5.23
1669,2,2023,Ferris,Early retirement of long term debt,-13268.0
1670,2,2023,Ferris,Emergency Loan,0.0
1671,2,2023,Ferris,Extraordinary gains/losses/writeoffs,549.0
1672,2,2023,Ferris,HR.1st Shift Complement,410.0
1673,2,2023,Ferris,HR.2nd Shift Complement,119.0
1674,2,2023,Ferris,HR.Annual Raise,0.05
1675,2,2023,Ferris,HR.Benefits,2500.0
1676,2,2023,Ferris,HR.Complement,529.0
1677,2,2023,Ferris,HR.Needed Complement,529.0
1678,2,2023,Ferris,HR.New Employees,88.0
1679,2,2023,Ferris,HR.Overtime Percent,0.0
1680,2,2023,Ferris,HR.Productivity Index,1.0
1681,2,2023,Ferris,HR.Profit Sharing,0.02
1682,2,2023,Ferris,HR.Recruiting Cost,88.0
1683,2,2023,Ferris,HR.Recruiting Spend,0.0
1684,2,2023,Ferris,HR.Separated Employees,0.0
1685,2,2023,Ferris,HR.Separation Cost,0.0
1686,2,2023,Ferris,HR.Total HR Admin Cost,88.0
1687,2,2023,Ferris,HR.Training Cost,0.0
1688,2,2023,Ferris,HR.Training Hours,0.0
1689,2,2023,Ferris,HR.Turnover Rate,0.1
1690,2,2023,Ferris,HR.Wages,23.15
1691,2,2023,Ferris,"Interest(Short term,Long term)",4041.0
1692,2,2023,Ferris,Inventory,-6724.0
1693,2,2023,Ferris,Leverage,1.9
1694,2,2023,Ferris,Long Term Debt,17219.0
1695,2,2023,Ferris,MarketCap per share,99.0
1696,2,2023,Ferris,MarketCap shares,2000.0
1697,2,2023,Ferris,Net Income(Loss),10461.0
1698,2,2023,Ferris,Net Profit,10461.0
1699,2,2023,Ferris,Net cash from financing activities,-23768.0
1700,2,2023,Ferris,Net cash from operations,9100.0
1701,2,2023,Ferris,Net change in cash position,2232.0
1702,2,2023,Ferris,"Other(Fees,Writeoffs,TQM,Bonuses)",748.0
1703,2,2023,Ferris,P/E,9.4
1704,2,2023,Ferris,Plant and equipment,67000.0
1705,2,2023,Ferris,Plant improvements(net),16900.0
1706,2,2023,Ferris,Profit Sharing,213.0
1707,2,2023,Ferris,Profits,10460.877
1708,2,2023,Ferris,Purchase of common stock,0.0
1709,2,2023,Ferris,ROA,0.127
1710,2,2023,Ferris,ROE,0.241
1711,2,2023,Ferris,ROS,0.105
1712,2,2023,Ferris,Retained Earnings,25048.0
1713,2,2023,Ferris,Retirement of current debt,-11359.0
1714,2,2023,Ferris,SG&A / Sales,0.084
1715,2,2023,Ferris,"SGA(R&D,Promo,Sales,Admin)",8285.0
1716,2,2023,Ferris,Sales,99172.299
1717,2,2023,Ferris,Sales of common stock,0.0
1718,2,2023,Ferris,Stock Market Change,10.16
1719,2,2023,Ferris,Stock Market Close,49.29
1720,2,2023,Ferris,TQM.Benchmarking,0.0
1721,2,2023,Ferris,TQM.CCE/6 Sigma Training,0.0
1722,2,2023,Ferris,TQM.CPI Systems,0.0
1723,2,2023,Ferris,TQM.Channel Support Systems,0.0
1724,2,2023,Ferris,TQM.Concurrent Engineering,0.0
1725,2,2023,Ferris,TQM.Demand Increase,0.0
1726,2,2023,Ferris,TQM.GEMI TQEM Sustainability Initiatives,0.0
1727,2,2023,Ferris,TQM.Labor Cost Reduction,0.0
1728,2,2023,Ferris,TQM.Material Cost Reduction,0.0
1729,2,2023,Ferris,TQM.Quality Function Deployment Effort,0.0
1730,2,2023,Ferris,TQM.Quality Initiative Training,0.0
1731,2,2023,Ferris,TQM.Reduction Admin Costs,0.0
1732,2,2023,Ferris,TQM.Reduction R&D Cycle Time,0.0
1733,2,2023,Ferris,TQM.Total Expenditures,0.0
1734,2,2023,Ferris,TQM.UNEP Green Programs,0.0
1735,2,2023,Ferris,TQM.VendorJIT,0.0
1736,2,2023,Ferris,Taxes,5748.0
1737,2,2023,Ferris,Total Assets,82403.0
1738,2,2023,Ferris,Total Current Assets,42803.0
1739,2,2023,Ferris,Total Current Liabilities,21775.0
1740,2,2023,Ferris,Total Equity,43408.0
1741,2,2023,Ferris,Total Fixed Assets,39600.0
1742,2,2023,Ferris,Total Liabilities,38995.0
1743,2,2023,Ferris,Total Liabilities & Owners Equity,82403.0
1744,2,2023,Ferris,"Variable Costs(Labor,Material,Carry)",65210.0
1745,2,2023,Ferris,Yield,0.153
1746,3,2024,Andrews,Accounts Payable,8376.0
1747,3,2024,Andrews,Accounts Receivable,-244.0
1748,3,2024,Andrews,Accounts payable,2338.0
1749,3,2024,Andrews,Accumulated Depreciation,-64213.0
1750,3,2024,Andrews,Asset Turnover,1.06
1751,3,2024,Andrews,Book Value,30.71
1752,3,2024,Andrews,Cash,0.0
1753,3,2024,Andrews,Cash from current debt borrowing,0.0
1754,3,2024,Andrews,Cash from emergency loan,20525.0
1755,3,2024,Andrews,Cash from long term debt issued,0.0
1756,3,2024,Andrews,Common Stock,18360.0
1757,3,2024,Andrews,Contrib. Margin %,0.312
1758,3,2024,Andrews,Contribution Margin,41313.0
1759,3,2024,Andrews,Cumulative Profit,18165.138
1760,3,2024,Andrews,Current Debt,20525.0
1761,3,2024,Andrews,Depreciation,9240.0
1762,3,2024,Andrews,Dividend,0.0
1763,3,2024,Andrews,Dividends paid,0.0
1764,3,2024,Andrews,EBIT,13935.075
1765,3,2024,Andrews,EPS,1.9
1766,3,2024,Andrews,Early retirement of long term debt,0.0
1767,3,2024,Andrews,Emergency Loan,20524689.0
1768,3,2024,Andrews,Extraordinary gains/losses/writeoffs,0.0
1769,3,2024,Andrews,HR.1st Shift Complement,720.0
1770,3,2024,Andrews,HR.2nd Shift Complement,147.0
1771,3,2024,Andrews,HR.Annual Raise,0.05
1772,3,2024,Andrews,HR.Benefits,2500.0
1773,3,2024,Andrews,HR.Complement,867.0
1774,3,2024,Andrews,HR.Needed Complement,867.0
1775,3,2024,Andrews,HR.New Employees,305.0
1776,3,2024,Andrews,HR.Overtime Percent,0.0
1777,3,2024,Andrews,HR.Productivity Index,1.05
1778,3,2024,Andrews,HR.Profit Sharing,0.02
1779,3,2024,Andrews,HR.Recruiting Cost,1524.0
1780,3,2024,Andrews,HR.Recruiting Spend,4000.0
1781,3,2024,Andrews,HR.Separated Employees,0.0
1782,3,2024,Andrews,HR.Separation Cost,0.0
1783,3,2024,Andrews,HR.Total HR Admin Cost,2218.0
1784,3,2024,Andrews,HR.Training Cost,694.0
1785,3,2024,Andrews,HR.Training Hours,40.0
1786,3,2024,Andrews,HR.Turnover Rate,0.084
1787,3,2024,Andrews,HR.Wages,24.31
1788,3,2024,Andrews,"Interest(Short term,Long term)",7971.0
1789,3,2024,Andrews,Inventory,-14332.0
1790,3,2024,Andrews,Leverage,2.0
1791,3,2024,Andrews,Long Term Debt,34750.0
1792,3,2024,Andrews,MarketCap per share,71.0
1793,3,2024,Andrews,MarketCap shares,2000.0
1794,3,2024,Andrews,Net Income(Loss),3799.0
1795,3,2024,Andrews,Net Profit,3799.0
1796,3,2024,Andrews,Net cash from financing activities,10000.0
1797,3,2024,Andrews,Net cash from operations,800.0
1798,3,2024,Andrews,Net change in cash position,0.0
1799,3,2024,Andrews,"Other(Fees,Writeoffs,TQM,Bonuses)",4500.0
1800,3,2024,Andrews,P/E,18.7
1801,3,2024,Andrews,Plant and equipment,149400.0
1802,3,2024,Andrews,Plant improvements(net),-10800.0
1803,3,2024,Andrews,Profit Sharing,78.0
1804,3,2024,Andrews,Profits,3799.171
1805,3,2024,Andrews,Purchase of common stock,0.0
1806,3,2024,Andrews,ROA,0.03
1807,3,2024,Andrews,ROE,0.062
1808,3,2024,Andrews,ROS,0.029
1809,3,2024,Andrews,Retained Earnings,43059.0
1810,3,2024,Andrews,Retirement of current debt,-10525.0
1811,3,2024,Andrews,SG&A / Sales,0.103
1812,3,2024,Andrews,"SGA(R&D,Promo,Sales,Admin)",13638.0
1813,3,2024,Andrews,Sales,132363.577
1814,3,2024,Andrews,Sales of common stock,0.0
1815,3,2024,Andrews,Stock Market Change,-4.04
1816,3,2024,Andrews,Stock Market Close,35.47
1817,3,2024,Andrews,TQM.Benchmarking,0.0
1818,3,2024,Andrews,TQM.CCE/6 Sigma Training,0.0
1819,3,2024,Andrews,TQM.CPI Systems,0.0
1820,3,2024,Andrews,TQM.Channel Support Systems,1500.0
